,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203
98,1.0000,1.0000,1.0000,1.0000,0.9980,0.9980,0.9966,0.9966,0.9961,0.9961,0.9933,0.9933,0.9957,0.9957,0.9927,0.9927,0.9927,0.9927,0.9877,0.9877,0.9911,0.9911,0.9851,0.9851,0.9874,0.9874,0.9790,0.9790,0.9829,0.9829,0.9715,0.9715,0.9810,0.9810,0.9684,0.9684,0.9800,0.9800,0.9667,0.9667,0.9709,0.9709,0.9518,0.9518,0.9693,0.9693,0.9492,0.9492,0.9617,0.9617,0.9369,0.9369,0.9548,0.9548,0.9257,0.9257,0.9522,0.9522,0.9215,0.9215,0.9495,0.9495,0.9171,0.9171,0.9292,0.9292,0.8844,0.8844,0.9250,0.9250,0.8777,0.8777,0.9206,0.9206,0.8707,0.8707,0.9003,0.9003,0.8382,0.8382,0.8816,0.8816,0.8085,0.8085,0.8746,0.8746,0.7974,0.7974,0.8512,0.8512,0.7605,0.7605,0.8237,0.8237,0.7173,0.7173,0.0579,0.1192,0.0923,0.1286,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722
99,1.0000,1.0000,1.0000,1.0000,0.9966,0.9966,0.9959,0.9959,0.9933,0.9933,0.9920,0.9920,0.9927,0.9927,0.9913,0.9913,0.9877,0.9877,0.9854,0.9854,0.9851,0.9851,0.9823,0.9823,0.9790,0.9790,0.9751,0.9751,0.9715,0.9715,0.9664,0.9664,0.9684,0.9684,0.9628,0.9628,0.9667,0.9667,0.9608,0.9608,0.9518,0.9518,0.9436,0.9436,0.9492,0.9492,0.9406,0.9406,0.9369,0.9369,0.9265,0.9265,0.9257,0.9257,0.9137,0.9137,0.9215,0.9215,0.9089,0.9089,0.9171,0.9171,0.9038,0.9038,0.8844,0.8844,0.8664,0.8664,0.8777,0.8777,0.8589,0.8589,0.8707,0.8707,0.8509,0.8509,0.8382,0.8382,0.8141,0.8141,0.8085,0.8085,0.7806,0.7806,0.7974,0.7974,0.7682,0.7682,0.7605,0.7605,0.7268,0.7268,0.7173,0.7173,0.6785,0.6785,-0.0110,0.0502,0.0680,0.1043,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722,-0.6515,-0.5290,-0.4448,-0.3722
100,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9980,0.9980,1.0000,1.0000,0.9961,0.9961,1.0000,1.0000,0.9957,0.9957,1.0000,1.0000,0.9927,0.9927,1.0000,1.0000,0.9911,0.9911,1.0000,1.0000,0.9874,0.9874,1.0000,1.0000,0.9829,0.9829,1.0000,1.0000,0.9810,0.9810,1.0000,1.0000,0.9800,0.9800,1.0000,1.0000,0.9709,0.9709,1.0000,1.0000,0.9693,0.9693,1.0000,1.0000,0.9617,0.9617,1.0000,1.0000,0.9548,0.9548,1.0000,1.0000,0.9522,0.9522,1.0000,1.0000,0.9495,0.9495,1.0000,1.0000,0.9292,0.9292,1.0000,1.0000,0.9250,0.9250,1.0000,1.0000,0.9206,0.9206,1.0000,1.0000,0.9003,0.9003,1.0000,1.0000,0.8816,0.8816,1.0000,1.0000,0.8746,0.8746,1.0000,1.0000,0.8512,0.8512,1.0000,1.0000,0.8237,0.8237,1.0000,1.0000,0.7673,0.7673,0.0000,0.1775,0.0546,0.1594,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354
101,1.0000,1.0000,1.0000,1.0000,0.9980,0.9980,0.9970,0.9970,0.9961,0.9961,0.9942,0.9942,0.9957,0.9957,0.9936,0.9936,0.9927,0.9927,0.9893,0.9893,0.9911,0.9911,0.9870,0.9870,0.9874,0.9874,0.9817,0.9817,0.9829,0.9829,0.9753,0.9753,0.9810,0.9810,0.9726,0.9726,0.9800,0.9800,0.9712,0.9712,0.9709,0.9709,0.9584,0.9584,0.9693,0.9693,0.9561,0.9561,0.9617,0.9617,0.9457,0.9457,0.9548,0.9548,0.9361,0.9361,0.9522,0.9522,0.9325,0.9325,0.9495,0.9495,0.9287,0.9287,0.9292,0.9292,0.9008,0.9008,0.9250,0.9250,0.8952,0.8952,0.9206,0.9206,0.8892,0.8892,0.9003,0.9003,0.8616,0.8616,0.8816,0.8816,0.8365,0.8365,0.8746,0.8746,0.8271,0.8271,0.8512,0.8512,0.7959,0.7959,0.8237,0.8237,0.7595,0.7595,0.7673,0.7673,0.6855,0.6855,-0.1229,0.0546,0.0118,0.1166,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354,-1.0000,-0.6450,-0.6450,-0.4354
102,1.0000,1.0000,1.0000,1.0000,0.9980,0.9980,0.9966,0.9966,0.9961,0.9961,0.9933,0.9933,0.9957,0.9957,0.9927,0.9927,0.9927,0.9927,0.9877,0.9877,0.9911,0.9911,0.9851,0.9851,0.9874,0.9874,0.9790,0.9790,0.9829,0.9829,0.9715,0.9715,0.9810,0.9810,0.9684,0.9684,0.9800,0.9800,0.9667,0.9667,0.9709,0.9709,0.9518,0.9518,0.9693,0.9693,0.9492,0.9492,0.9617,0.9617,0.9369,0.9369,0.9548,0.9548,0.9257,0.9257,0.9522,0.9522,0.9215,0.9215,0.9495,0.9495,0.9171,0.9171,0.9292,0.9292,0.8844,0.8844,0.9250,0.9250,0.8777,0.8777,0.9206,0.9206,0.8707,0.8707,0.9003,0.9003,0.8382,0.8382,0.8816,0.8816,0.8085,0.8085,0.8746,0.8746,0.7974,0.7974,0.8512,0.8512,0.7605,0.7605,0.8237,0.8237,0.7173,0.7173,0.7673,0.7673,0.6294,0.6294,0.0546,0.1165,0.0869,0.1234,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623
103,1.0000,1.0000,1.0000,1.0000,0.9966,0.9966,0.9959,0.9959,0.9933,0.9933,0.9920,0.9920,0.9927,0.9927,0.9913,0.9913,0.9877,0.9877,0.9854,0.9854,0.9851,0.9851,0.9823,0.9823,0.9790,0.9790,0.9751,0.9751,0.9715,0.9715,0.9664,0.9664,0.9684,0.9684,0.9628,0.9628,0.9667,0.9667,0.9608,0.9608,0.9518,0.9518,0.9436,0.9436,0.9492,0.9492,0.9406,0.9406,0.9369,0.9369,0.9265,0.9265,0.9257,0.9257,0.9137,0.9137,0.9215,0.9215,0.9089,0.9089,0.9171,0.9171,0.9038,0.9038,0.8844,0.8844,0.8664,0.8664,0.8777,0.8777,0.8589,0.8589,0.8707,0.8707,0.8509,0.8509,0.8382,0.8382,0.8141,0.8141,0.8085,0.8085,0.7806,0.7806,0.7974,0.7974,0.7682,0.7682,0.7605,0.7605,0.7268,0.7268,0.7173,0.7173,0.6785,0.6785,0.6294,0.6294,0.5809,0.5809,-0.0179,0.0440,0.0616,0.0981,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623,-0.6450,-0.5213,-0.4354,-0.3623
104,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9980,0.9980,1.0000,1.0000,0.9961,0.9961,1.0000,1.0000,0.9957,0.9957,1.0000,1.0000,0.9927,0.9927,1.0000,1.0000,0.9911,0.9911,1.0000,1.0000,0.9874,0.9874,1.0000,1.0000,0.9829,0.9829,1.0000,1.0000,0.9810,0.9810,1.0000,1.0000,0.9800,0.9800,1.0000,1.0000,0.9709,0.9709,1.0000,1.0000,0.9693,0.9693,1.0000,1.0000,0.9617,0.9617,1.0000,1.0000,0.9548,0.9548,1.0000,1.0000,0.9522,0.9522,1.0000,1.0000,0.9495,0.9495,1.0000,1.0000,0.9292,0.9292,1.0000,1.0000,0.9250,0.9250,1.0000,1.0000,0.9206,0.9206,1.0000,1.0000,0.9003,0.9003,1.0000,1.0000,0.8816,0.8816,1.0000,1.0000,0.8746,0.8746,1.0000,1.0000,0.8512,0.8512,1.0000,1.0000,0.8237,0.8237,1.0000,1.0000,0.7673,0.7673,1.0000,1.0000,0.7543,0.7543,0.0000,0.1841,0.0473,0.1551,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161
105,1.0000,1.0000,1.0000,1.0000,0.9980,0.9980,0.9970,0.9970,0.9961,0.9961,0.9942,0.9942,0.9957,0.9957,0.9936,0.9936,0.9927,0.9927,0.9893,0.9893,0.9911,0.9911,0.9870,0.9870,0.9874,0.9874,0.9817,0.9817,0.9829,0.9829,0.9753,0.9753,0.9810,0.9810,0.9726,0.9726,0.9800,0.9800,0.9712,0.9712,0.9709,0.9709,0.9584,0.9584,0.9693,0.9693,0.9561,0.9561,0.9617,0.9617,0.9457,0.9457,0.9548,0.9548,0.9361,0.9361,0.9522,0.9522,0.9325,0.9325,0.9495,0.9495,0.9287,0.9287,0.9292,0.9292,0.9008,0.9008,0.9250,0.9250,0.8952,0.8952,0.9206,0.9206,0.8892,0.8892,0.9003,0.9003,0.8616,0.8616,0.8816,0.8816,0.8365,0.8365,0.8746,0.8746,0.8271,0.8271,0.8512,0.8512,0.7959,0.7959,0.8237,0.8237,0.7595,0.7595,0.7673,0.7673,0.6855,0.6855,0.7543,0.7543,0.6686,0.6686,-0.1368,0.0473,0.0004,0.1082,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161,-1.0000,-0.6318,-0.6318,-0.4161
106,1.0000,1.0000,1.0000,1.0000,0.9980,0.9980,0.9966,0.9966,0.9961,0.9961,0.9933,0.9933,0.9957,0.9957,0.9927,0.9927,0.9927,0.9927,0.9877,0.9877,0.9911,0.9911,0.9851,0.9851,0.9874,0.9874,0.9790,0.9790,0.9829,0.9829,0.9715,0.9715,0.9810,0.9810,0.9684,0.9684,0.9800,0.9800,0.9667,0.9667,0.9709,0.9709,0.9518,0.9518,0.9693,0.9693,0.9492,0.9492,0.9617,0.9617,0.9369,0.9369,0.9548,0.9548,0.9257,0.9257,0.9522,0.9522,0.9215,0.9215,0.9495,0.9495,0.9171,0.9171,0.9292,0.9292,0.8844,0.8844,0.9250,0.9250,0.8777,0.8777,0.9206,0.9206,0.8707,0.8707,0.9003,0.9003,0.8382,0.8382,0.8816,0.8816,0.8085,0.8085,0.8746,0.8746,0.7974,0.7974,0.8512,0.8512,0.7605,0.7605,0.8237,0.8237,0.7173,0.7173,0.7673,0.7673,0.6294,0.6294,0.7543,0.7543,0.6092,0.6092,0.0473,0.1105,0.0750,0.1120,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421
107,1.0000,1.0000,1.0000,1.0000,0.9966,0.9966,0.9959,0.9959,0.9933,0.9933,0.9920,0.9920,0.9927,0.9927,0.9913,0.9913,0.9877,0.9877,0.9854,0.9854,0.9851,0.9851,0.9823,0.9823,0.9790,0.9790,0.9751,0.9751,0.9715,0.9715,0.9664,0.9664,0.9684,0.9684,0.9628,0.9628,0.9667,0.9667,0.9608,0.9608,0.9518,0.9518,0.9436,0.9436,0.9492,0.9492,0.9406,0.9406,0.9369,0.9369,0.9265,0.9265,0.9257,0.9257,0.9137,0.9137,0.9215,0.9215,0.9089,0.9089,0.9171,0.9171,0.9038,0.9038,0.8844,0.8844,0.8664,0.8664,0.8777,0.8777,0.8589,0.8589,0.8707,0.8707,0.8509,0.8509,0.8382,0.8382,0.8141,0.8141,0.8085,0.8085,0.7806,0.7806,0.7974,0.7974,0.7682,0.7682,0.7605,0.7605,0.7268,0.7268,0.7173,0.7173,0.6785,0.6785,0.6294,0.6294,0.5809,0.5809,0.6092,0.6092,0.5586,0.5586,-0.0328,0.0303,0.0475,0.0845,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421,-0.6318,-0.5055,-0.4161,-0.3421
108,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9980,0.9980,1.0000,1.0000,0.9961,0.9961,1.0000,1.0000,0.9957,0.9957,1.0000,1.0000,0.9927,0.9927,1.0000,1.0000,0.9911,0.9911,1.0000,1.0000,0.9874,0.9874,1.0000,1.0000,0.9829,0.9829,1.0000,1.0000,0.9810,0.9810,1.0000,1.0000,0.9800,0.9800,1.0000,1.0000,0.9709,0.9709,1.0000,1.0000,0.9693,0.9693,1.0000,1.0000,0.9617,0.9617,1.0000,1.0000,0.9548,0.9548,1.0000,1.0000,0.9522,0.9522,1.0000,1.0000,0.9495,0.9495,1.0000,1.0000,0.9292,0.9292,1.0000,1.0000,0.9250,0.9250,1.0000,1.0000,0.9206,0.9206,1.0000,1.0000,0.9003,0.9003,1.0000,1.0000,0.8816,0.8816,1.0000,1.0000,0.8746,0.8746,1.0000,1.0000,0.8512,0.8512,1.0000,1.0000,0.8237,0.8237,1.0000,1.0000,0.7673,0.7673,1.0000,1.0000,0.7543,0.7543,1.0000,1.0000,0.7264,0.7264,0.0000,0.1875,0.0433,0.1527,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062
109,1.0000,1.0000,1.0000,1.0000,0.9980,0.9980,0.9970,0.9970,0.9961,0.9961,0.9942,0.9942,0.9957,0.9957,0.9936,0.9936,0.9927,0.9927,0.9893,0.9893,0.9911,0.9911,0.9870,0.9870,0.9874,0.9874,0.9817,0.9817,0.9829,0.9829,0.9753,0.9753,0.9810,0.9810,0.9726,0.9726,0.9800,0.9800,0.9712,0.9712,0.9709,0.9709,0.9584,0.9584,0.9693,0.9693,0.9561,0.9561,0.9617,0.9617,0.9457,0.9457,0.9548,0.9548,0.9361,0.9361,0.9522,0.9522,0.9325,0.9325,0.9495,0.9495,0.9287,0.9287,0.9292,0.9292,0.9008,0.9008,0.9250,0.9250,0.8952,0.8952,0.9206,0.9206,0.8892,0.8892,0.9003,0.9003,0.8616,0.8616,0.8816,0.8816,0.8365,0.8365,0.8746,0.8746,0.8271,0.8271,0.8512,0.8512,0.7959,0.7959,0.8237,0.8237,0.7595,0.7595,0.7673,0.7673,0.6855,0.6855,0.7543,0.7543,0.6686,0.6686,0.7264,0.7264,0.6325,0.6325,-0.1442,0.0433,-0.0058,0.1036,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062,-1.0000,-0.6250,-0.6250,-0.4062
